ID base,Exercício base,Resultado final,Ordem candidato,Nome candidato,Índice de similaridade (não é probabilidade),Equipamento,Grupo catálogo,Diferenças / justificativa,Referências no catálogo,Fonte catálogo
6134,Volta Ao Mundo com Kettlebell',Revisar,2,Kettlebell Two Arm Clean,72,Kettlebell,Shoulders,Nome semelhante; equivalência da execução ainda não confirmada.,Illustrations!553 (ID 0552); Animated GIFs!553 (ID 055213); Videos!461 (ID 055212); Videos!9235 (ID 1138512),https://docs.google.com/spreadsheets/d/1RMmqNGdAmlKWrk7TJsYJRhhsyaacGkRx/edit
6134,Volta Ao Mundo com Kettlebell',Revisar,3,Kettlebell Two Arm Row,71,Kettlebell,Back,Nome semelhante; equivalência da execução ainda não confirmada.,Illustrations!1343 (ID 1345); Animated GIFs!1329 (ID 134513); Videos!1044 (ID 134512),https://docs.google.com/spreadsheets/d/1RMmqNGdAmlKWrk7TJsYJRhhsyaacGkRx/edit
6135,High Pull com Kettlebell',Revisar,1,Kettlebell Sumo High Pull,84,Kettlebell,Back,variação adicional no candidato: sumo,Illustrations!549 (ID 0548); Videos!457 (ID 054812); Videos!8742 (ID 1079012),https://docs.google.com/spreadsheets/d/1RMmqNGdAmlKWrk7TJsYJRhhsyaacGkRx/edit
6135,High Pull com Kettlebell',Revisar,2,Kettlebell Pullover,73,Kettlebell,Back,não descrito no candidato: high,Videos!4363 (ID 618812),https://docs.google.com/spreadsheets/d/1RMmqNGdAmlKWrk7TJsYJRhhsyaacGkRx/edit
6135,High Pull com Kettlebell',Revisar,3,Kettlebell Incline Pullover (male),64,Kettlebell,Back,não descrito no candidato: high; variação adicional no candidato: incline,Videos!6447 (ID 833212),https://docs.google.com/spreadsheets/d/1RMmqNGdAmlKWrk7TJsYJRhhsyaacGkRx/edit
6136,Remada Alta com Kettlebell',Correspondência forte,1,Kettlebell Upright Row,95,Kettlebell,Shoulders,"Nome equivalente após tradução e normalização, sem diferença explícita.",Illustrations!4348 (ID 4408); Animated GIFs!4219 (ID 440813); Videos!2908 (ID 440812); Videos!5178 (ID 702212); Videos!9081 (ID 1123112),https://docs.google.com/spreadsheets/d/1RMmqNGdAmlKWrk7TJsYJRhhsyaacGkRx/edit
6136,Remada Alta com Kettlebell',Correspondência forte,2,Kettlebell Wide Upright Row (male),84,Kettlebell,Shoulders,variação adicional no candidato: wide,Videos!5179 (ID 702312),https://docs.google.com/spreadsheets/d/1RMmqNGdAmlKWrk7TJsYJRhhsyaacGkRx/edit
6136,Remada Alta com Kettlebell',Correspondência forte,3,Barbell Upright Row (version 2),48,Barbell,Shoulders,equipamento: Kettlebell × Barbell; não descrito no candidato: kettlebell; variação adicional no candidato: barbell,Illustrations!120 (ID 0119); Illustrations!121 (ID 0120); Illustrations!122 (ID 0121); Illustrations!2199 (ID 2229); Animated GIFs!120 (ID 011913); Animated GIFs!121 (ID 012013); Animated GIFs!122 (ID 012113); Animated GIFs!2088 (ID 222913); Videos!100 (ID 012112),https://docs.google.com/spreadsheets/d/1RMmqNGdAmlKWrk7TJsYJRhhsyaacGkRx/edit
6137,Remada Alta Alternada com Kettlebell',Revisar,1,Kettlebell Upright Row,75,Kettlebell,Shoulders,não descrito no candidato: alternating,Illustrations!4348 (ID 4408); Animated GIFs!4219 (ID 440813); Videos!2908 (ID 440812); Videos!5178 (ID 702212); Videos!9081 (ID 1123112),https://docs.google.com/spreadsheets/d/1RMmqNGdAmlKWrk7TJsYJRhhsyaacGkRx/edit
6137,Remada Alta Alternada com Kettlebell',Revisar,2,Kettlebell Wide Upright Row (male),64,Kettlebell,Shoulders,não descrito no candidato: alternating; variação adicional no candidato: wide,Videos!5179 (ID 702312),https://docs.google.com/spreadsheets/d/1RMmqNGdAmlKWrk7TJsYJRhhsyaacGkRx/edit
6137,Remada Alta Alternada com Kettlebell',Revisar,3,Barbell Upright Row (version 2),38,Barbell,Shoulders,"equipamento: Kettlebell × Barbell; não descrito no candidato: alternating, kettlebell; variação adicional no candidato: barbell",Illustrations!120 (ID 0119); Illustrations!121 (ID 0120); Illustrations!122 (ID 0121); Illustrations!2199 (ID 2229); Animated GIFs!120 (ID 011913); Animated GIFs!121 (ID 012013); Animated GIFs!122 (ID 012113); Animated GIFs!2088 (ID 222913); Videos!100 (ID 012112),https://docs.google.com/spreadsheets/d/1RMmqNGdAmlKWrk7TJsYJRhhsyaacGkRx/edit
6138,Remada Curvada Aberta com Kettlebell',Revisar,1,Kettlebell Bent-Over Row (female),84,Kettlebell,Back,não descrito no candidato: wide,Illustrations!4467 (ID 4537); Illustrations!5519 (ID 6156); Animated GIFs!4338 (ID 453713); Animated GIFs!5386 (ID 615613); Videos!2986 (ID 453712); Videos!4331 (ID 615612),https://docs.google.com/spreadsheets/d/1RMmqNGdAmlKWrk7TJsYJRhhsyaacGkRx/edit
6138,Remada Curvada Aberta com Kettlebell',Revisar,2,Kettlebell Rear Delt Row (female),71,Kettlebell,Back,não descrito no candidato: wide,Illustrations!4466 (ID 4536); Animated GIFs!4337 (ID 453613); Videos!2985 (ID 453612),https://docs.google.com/spreadsheets/d/1RMmqNGdAmlKWrk7TJsYJRhhsyaacGkRx/edit
6138,Remada Curvada Aberta com Kettlebell',Revisar,3,Kettlebell Bent over Alternate Twist Row,68,Kettlebell,Back,não descrito no candidato: wide; variação adicional no candidato: alternating,Illustrations!5333 (ID 5867); Animated GIFs!5201 (ID 586713); Videos!4062 (ID 586712),https://docs.google.com/spreadsheets/d/1RMmqNGdAmlKWrk7TJsYJRhhsyaacGkRx/edit
6139,Remada Aberta + Fechada com Kettlebell',Revisar,1,Kettlebell Incline Row,65,Kettlebell,Back,"não descrito no candidato: close, wide; variação adicional no candidato: incline",Videos!4984 (ID 682412); Videos!9284 (ID 1143412),https://docs.google.com/spreadsheets/d/1RMmqNGdAmlKWrk7TJsYJRhhsyaacGkRx/edit
6139,Remada Aberta + Fechada com Kettlebell',Revisar,2,Kettlebell Two Arm Row,65,Kettlebell,Back,"não descrito no candidato: close, wide",Illustrations!1343 (ID 1345); Animated GIFs!1329 (ID 134513); Videos!1044 (ID 134512),https://docs.google.com/spreadsheets/d/1RMmqNGdAmlKWrk7TJsYJRhhsyaacGkRx/edit
6139,Remada Aberta + Fechada com Kettlebell',Revisar,3,Kettlebell Gorilla Row (male),61,Kettlebell,Back,"não descrito no candidato: close, wide",Illustrations!5815 (ID 7230); Animated GIFs!5677 (ID 723013); Videos!5384 (ID 723012); Videos!8739 (ID 1078712),https://docs.google.com/spreadsheets/d/1RMmqNGdAmlKWrk7TJsYJRhhsyaacGkRx/edit
6140,Remada Curvada Aberta Alternado com Kettlebell',Revisar,1,Kettlebell Bent over Alternate Twist Row,84,Kettlebell,Back,não descrito no candidato: wide,Illustrations!5333 (ID 5867); Animated GIFs!5201 (ID 586713); Videos!4062 (ID 586712),https://docs.google.com/spreadsheets/d/1RMmqNGdAmlKWrk7TJsYJRhhsyaacGkRx/edit
6140,Remada Curvada Aberta Alternado com Kettlebell',Revisar,2,Kettlebell Alternating Row,74,Kettlebell,Back,não descrito no candidato: wide,Illustrations!523 (ID 0522); Animated GIFs!523 (ID 052213); Videos!436 (ID 052212),https://docs.google.com/spreadsheets/d/1RMmqNGdAmlKWrk7TJsYJRhhsyaacGkRx/edit
6140,Remada Curvada Aberta Alternado com Kettlebell',Revisar,3,Kettlebell Bent-Over Row (female),70,Kettlebell,Back,"não descrito no candidato: alternating, wide",Illustrations!4467 (ID 4537); Illustrations!5519 (ID 6156); Animated GIFs!4338 (ID 453713); Animated GIFs!5386 (ID 615613); Videos!2986 (ID 453712); Videos!4331 (ID 615612),https://docs.google.com/spreadsheets/d/1RMmqNGdAmlKWrk7TJsYJRhhsyaacGkRx/edit
6141,Remada Curvada Aberta Isométrica Alternado com Kettlebell',Revisar,1,Kettlebell Bent over Alternate Twist Row,84,Kettlebell,Back,"não descrito no candidato: hold, wide",Illustrations!5333 (ID 5867); Animated GIFs!5201 (ID 586713); Videos!4062 (ID 586712),https://docs.google.com/spreadsheets/d/1RMmqNGdAmlKWrk7TJsYJRhhsyaacGkRx/edit
6141,Remada Curvada Aberta Isométrica Alternado com Kettlebell',Revisar,2,Kettlebell Alternating Row,68,Kettlebell,Back,"não descrito no candidato: hold, wide",Illustrations!523 (ID 0522); Animated GIFs!523 (ID 052213); Videos!436 (ID 052212),https://docs.google.com/spreadsheets/d/1RMmqNGdAmlKWrk7TJsYJRhhsyaacGkRx/edit
6141,Remada Curvada Aberta Isométrica Alternado com Kettlebell',Revisar,3,Kettlebell Alternating Renegade Row,65,Kettlebell,Back,"não descrito no candidato: hold, wide",Illustrations!522 (ID 0521); Illustrations!2500 (ID 2533); Animated GIFs!522 (ID 052113); Animated GIFs!2389 (ID 253313); Videos!435 (ID 052112); Videos!1739 (ID 253312),https://docs.google.com/spreadsheets/d/1RMmqNGdAmlKWrk7TJsYJRhhsyaacGkRx/edit
6142,Remada Curvada Fechada com Kettlebell',Revisar,1,Kettlebell Bent-Over Row (female),84,Kettlebell,Back,não descrito no candidato: close,Illustrations!4467 (ID 4537); Illustrations!5519 (ID 6156); Animated GIFs!4338 (ID 453713); Animated GIFs!5386 (ID 615613); Videos!2986 (ID 453712); Videos!4331 (ID 615612),https://docs.google.com/spreadsheets/d/1RMmqNGdAmlKWrk7TJsYJRhhsyaacGkRx/edit
6142,Remada Curvada Fechada com Kettlebell',Revisar,2,Kettlebell Rear Delt Row (female),70,Kettlebell,Back,não descrito no candidato: close,Illustrations!4466 (ID 4536); Animated GIFs!4337 (ID 453613); Videos!2985 (ID 453612),https://docs.google.com/spreadsheets/d/1RMmqNGdAmlKWrk7TJsYJRhhsyaacGkRx/edit
6142,Remada Curvada Fechada com Kettlebell',Revisar,3,Kettlebell Incline Row,65,Kettlebell,Back,não descrito no candidato: close; variação adicional no candidato: incline,Videos!4984 (ID 682412); Videos!9284 (ID 1143412),https://docs.google.com/spreadsheets/d/1RMmqNGdAmlKWrk7TJsYJRhhsyaacGkRx/edit
6143,Remada Curvada Fechada Alternado com Kettlebell',Revisar,1,Kettlebell Bent over Alternate Twist Row,82,Kettlebell,Back,não descrito no candidato: close,Illustrations!5333 (ID 5867); Animated GIFs!5201 (ID 586713); Videos!4062 (ID 586712),https://docs.google.com/spreadsheets/d/1RMmqNGdAmlKWrk7TJsYJRhhsyaacGkRx/edit
6143,Remada Curvada Fechada Alternado com Kettlebell',Revisar,2,Kettlebell Incline Alternating Row,74,Kettlebell,Back,não descrito no candidato: close; variação adicional no candidato: incline,Videos!9704 (ID 1185712),https://docs.google.com/spreadsheets/d/1RMmqNGdAmlKWrk7TJsYJRhhsyaacGkRx/edit
6143,Remada Curvada Fechada Alternado com Kettlebell',Revisar,3,Kettlebell Alternating Row,72,Kettlebell,Back,não descrito no candidato: close,Illustrations!523 (ID 0522); Animated GIFs!523 (ID 052213); Videos!436 (ID 052212),https://docs.google.com/spreadsheets/d/1RMmqNGdAmlKWrk7TJsYJRhhsyaacGkRx/edit
6144,Saltito Unipodal',Correspondência forte,1,Single Leg Hopping,90,Body weight,Plyometrics,"Correspondência terminológica revisada: movimento, equipamento e variante descrita compatíveis. Forte pelos metadados; execução visual não verificada.",Illustrations!5199 (ID 5482); Animated GIFs!5067 (ID 548213); Videos!3707 (ID 548212),https://docs.google.com/spreadsheets/d/1RMmqNGdAmlKWrk7TJsYJRhhsyaacGkRx/edit
6144,Saltito Unipodal',Correspondência forte,2,One Arm Dip,84,Body weight,Upper Arms,Nome semelhante; equivalência da execução ainda não confirmada.,Illustrations!640 (ID 0639); Animated GIFs!640 (ID 063913); Videos!531 (ID 063912),https://docs.google.com/spreadsheets/d/1RMmqNGdAmlKWrk7TJsYJRhhsyaacGkRx/edit
6144,Saltito Unipodal',Correspondência forte,3,One Arm Chin-Up,75,Body weight,Back,Nome semelhante; equivalência da execução ainda não confirmada.,Illustrations!639 (ID 0638); Animated GIFs!639 (ID 063813),https://docs.google.com/spreadsheets/d/1RMmqNGdAmlKWrk7TJsYJRhhsyaacGkRx/edit
6145,Salto Grupado',Correspondência forte,1,Tuck Jump (VERSION 2),95,Body weight,Plyometrics,"Nome equivalente após tradução e normalização, sem diferença explícita.",Illustrations!3666 (ID 3700); Animated GIFs!3541 (ID 370013); Videos!2459 (ID 370012),https://docs.google.com/spreadsheets/d/1RMmqNGdAmlKWrk7TJsYJRhhsyaacGkRx/edit
6145,Salto Grupado',Correspondência forte,2,Knee Tuck Jump,78,Body weight,Plyometrics,Nome semelhante; equivalência da execução ainda não confirmada.,Illustrations!1568 (ID 1570); Animated GIFs!1554 (ID 157013); Videos!1203 (ID 157012),https://docs.google.com/spreadsheets/d/1RMmqNGdAmlKWrk7TJsYJRhhsyaacGkRx/edit
6145,Salto Grupado',Correspondência forte,3,Toe Jump (female),71,Body weight,Plyometrics,Nome semelhante; equivalência da execução ainda não confirmada.,Illustrations!4793 (ID 4904); Animated GIFs!4664 (ID 490413); Videos!3213 (ID 490412),https://docs.google.com/spreadsheets/d/1RMmqNGdAmlKWrk7TJsYJRhhsyaacGkRx/edit
6146,Side Lunges Leg Kick,Revisar,1,Reverse Lunge (leg kick),77,Body weight,Thighs,variação adicional no candidato: reverse,Illustrations!677 (ID 0676); Animated GIFs!677 (ID 067613); Videos!4007 (ID 581212),https://docs.google.com/spreadsheets/d/1RMmqNGdAmlKWrk7TJsYJRhhsyaacGkRx/edit
6146,Side Lunges Leg Kick,Revisar,2,Reverse Lunge (leg kick) (female),77,Body weight,"Hips, Thighs",variação adicional no candidato: reverse,Videos!557 (ID 067612),https://docs.google.com/spreadsheets/d/1RMmqNGdAmlKWrk7TJsYJRhhsyaacGkRx/edit
6146,Side Lunges Leg Kick,Revisar,3,Side Kick Kneeling,70,Body weight,"Hips, Thighs, Waist",variação adicional no candidato: kneeling,Illustrations!2842 (ID 2875); Animated GIFs!2731 (ID 287513),https://docs.google.com/spreadsheets/d/1RMmqNGdAmlKWrk7TJsYJRhhsyaacGkRx/edit
6147,Skipping Alto,Revisar,1,Bodyweight Skipping (male),71,Body weight,Plyometrics,não descrito no candidato: high,Illustrations!5495 (ID 6100); Illustrations!5496 (ID 6101); Animated GIFs!5361 (ID 610013); Animated GIFs!5362 (ID 610113); Videos!4276 (ID 610012); Videos!4277 (ID 610112); Videos!6300 (ID 818512),https://docs.google.com/spreadsheets/d/1RMmqNGdAmlKWrk7TJsYJRhhsyaacGkRx/edit
6147,Skipping Alto,Revisar,2,High Knee Skips,64,Body weight,Cardio,Nome semelhante; equivalência da execução ainda não confirmada.,Illustrations!478 (ID 0477); Illustrations!3058 (ID 3091); Animated GIFs!478 (ID 047713); Animated GIFs!2947 (ID 309113); Videos!403 (ID 047712); Videos!2080 (ID 309112),https://docs.google.com/spreadsheets/d/1RMmqNGdAmlKWrk7TJsYJRhhsyaacGkRx/edit
6147,Skipping Alto,Revisar,3,Ring High Row,62,Suspension,Back,Nome semelhante; equivalência da execução ainda não confirmada.,Illustrations!4810 (ID 4921); Illustrations!5064 (ID 5269); Animated GIFs!4681 (ID 492113); Videos!3217 (ID 492112); Videos!3520 (ID 526912),https://docs.google.com/spreadsheets/d/1RMmqNGdAmlKWrk7TJsYJRhhsyaacGkRx/edit
6148,Skipping Baixo,Revisar,1,Bodyweight Skipping (male),67,Body weight,Plyometrics,não descrito no candidato: low,Illustrations!5495 (ID 6100); Illustrations!5496 (ID 6101); Animated GIFs!5361 (ID 610013); Animated GIFs!5362 (ID 610113); Videos!4276 (ID 610012); Videos!4277 (ID 610112); Videos!6300 (ID 818512),https://docs.google.com/spreadsheets/d/1RMmqNGdAmlKWrk7TJsYJRhhsyaacGkRx/edit
6148,Skipping Baixo,Revisar,2,Low Lunge (female),57,Body weight,Stretching,Nome semelhante; equivalência da execução ainda não confirmada.,Illustrations!5351 (ID 5893); Illustrations!5419 (ID 6007); Animated GIFs!5219 (ID 589313); Animated GIFs!5287 (ID 600713); Videos!4088 (ID 589312); Videos!4184 (ID 600712),https://docs.google.com/spreadsheets/d/1RMmqNGdAmlKWrk7TJsYJRhhsyaacGkRx/edit
6148,Skipping Baixo,Revisar,3,Split Sprinter Low Lunge,50,Body weight,"Hips, Thighs",Nome semelhante; equivalência da execução ainda não confirmada.,Illustrations!3447 (ID 3481); Animated GIFs!3322 (ID 348113); Videos!2303 (ID 348112),https://docs.google.com/spreadsheets/d/1RMmqNGdAmlKWrk7TJsYJRhhsyaacGkRx/edit
6149,Sprawn com Flexão,Revisar,1,Hip - Flexion,72,Body weight,Hips,Nome semelhante; equivalência da execução ainda não confirmada.,Animated GIFs!2626 (ID 277013); Videos!1879 (ID 277012),https://docs.google.com/spreadsheets/d/1RMmqNGdAmlKWrk7TJsYJRhhsyaacGkRx/edit
6149,Sprawn com Flexão,Revisar,2,Knee - Flexion,69,Body weight,Thighs,Nome semelhante; equivalência da execução ainda não confirmada.,Animated GIFs!2630 (ID 277413); Videos!1883 (ID 277412),https://docs.google.com/spreadsheets/d/1RMmqNGdAmlKWrk7TJsYJRhhsyaacGkRx/edit
6149,Sprawn com Flexão,Revisar,3,Shoulder - Flexion,67,Body weight,Shoulders,Nome semelhante; equivalência da execução ainda não confirmada.,Animated GIFs!2634 (ID 277813); Videos!1887 (ID 277812); Videos!8642 (ID 1069012),https://docs.google.com/spreadsheets/d/1RMmqNGdAmlKWrk7TJsYJRhhsyaacGkRx/edit
6150,Sprawl,Revisar,1,Sprawl Squat (male),67,Body weight,Plyometrics,Nome semelhante; equivalência da execução ainda não confirmada.,Videos!8905 (ID 1095412),https://docs.google.com/spreadsheets/d/1RMmqNGdAmlKWrk7TJsYJRhhsyaacGkRx/edit
6151,Remada Serrote com Kettlebell',Correspondência forte,1,Kettlebell One Arm Row,90,Kettlebell,Back,"Correspondência terminológica revisada: movimento, equipamento e variante descrita compatíveis. Forte pelos metadados; execução visual não verificada.",Illustrations!542 (ID 0541); Animated GIFs!542 (ID 054113); Videos!452 (ID 054112),https://docs.google.com/spreadsheets/d/1RMmqNGdAmlKWrk7TJsYJRhhsyaacGkRx/edit
6151,Remada Serrote com Kettlebell',Correspondência forte,2,Kettlebell Bent-Over Row (female),77,Kettlebell,Back,não descrito no candidato: unilateral,Illustrations!4467 (ID 4537); Illustrations!5519 (ID 6156); Animated GIFs!4338 (ID 453713); Animated GIFs!5386 (ID 615613); Videos!2986 (ID 453712); Videos!4331 (ID 615612),https://docs.google.com/spreadsheets/d/1RMmqNGdAmlKWrk7TJsYJRhhsyaacGkRx/edit
6151,Remada Serrote com Kettlebell',Correspondência forte,3,Kettlebell Single Arm Row (Bird Dog Stance on bench) (female),71,Kettlebell,Back,Nome semelhante; equivalência da execução ainda não confirmada.,Videos!9508 (ID 1166012); Videos!9510 (ID 1166212),https://docs.google.com/spreadsheets/d/1RMmqNGdAmlKWrk7TJsYJRhhsyaacGkRx/edit
6152,Abdominal Tesoura,Revisar,1,Lying Scissor Kick,73,Body weight,Hips,variação adicional no candidato: lying,Illustrations!623 (ID 0622); Videos!518 (ID 062212),https://docs.google.com/spreadsheets/d/1RMmqNGdAmlKWrk7TJsYJRhhsyaacGkRx/edit
6152,Abdominal Tesoura,Revisar,2,Lying Scissor Kick,73,Body weight,Waist,variação adicional no candidato: lying,Animated GIFs!623 (ID 062213),https://docs.google.com/spreadsheets/d/1RMmqNGdAmlKWrk7TJsYJRhhsyaacGkRx/edit
6152,Abdominal Tesoura,Revisar,3,Swimmer Kicks (female),69,Body weight,Hips,Nome semelhante; equivalência da execução ainda não confirmada.,Illustrations!3174 (ID 3207); Illustrations!3194 (ID 3227); Illustrations!3399 (ID 3433); Illustrations!3400 (ID 3434); Animated GIFs!3056 (ID 320713); Animated GIFs!3274 (ID 343313); Animated GIFs!3275 (ID 343413); Videos!2134 (ID 320712); Videos!2276 (ID 343312),https://docs.google.com/spreadsheets/d/1RMmqNGdAmlKWrk7TJsYJRhhsyaacGkRx/edit
6153,Rosca com Kettlebell',Correspondência forte,1,Kettlebell Biceps Curl,95,Kettlebell,Upper Arms,"Nome equivalente após tradução e normalização, sem diferença explícita.",Illustrations!5323 (ID 5857); Animated GIFs!5191 (ID 585713); Videos!4052 (ID 585712); Videos!5089 (ID 693312),https://docs.google.com/spreadsheets/d/1RMmqNGdAmlKWrk7TJsYJRhhsyaacGkRx/edit
6153,Rosca com Kettlebell',Correspondência forte,2,Kettlebell Wrist Curl,83,Kettlebell,Forearms,Nome semelhante; equivalência da execução ainda não confirmada.,Illustrations!5328 (ID 5862); Animated GIFs!5196 (ID 586213); Videos!4057 (ID 586212),https://docs.google.com/spreadsheets/d/1RMmqNGdAmlKWrk7TJsYJRhhsyaacGkRx/edit
6153,Rosca com Kettlebell',Correspondência forte,3,Kettlebell Incline Biceps Curl,75,Kettlebell,Upper Arms,variação adicional no candidato: incline,Videos!4978 (ID 681812),https://docs.google.com/spreadsheets/d/1RMmqNGdAmlKWrk7TJsYJRhhsyaacGkRx/edit
6154,Toe Touch,Revisar,1,Two Toe Touch (male),82,Body weight,"Back, Waist",Nome semelhante; equivalência da execução ainda não confirmada.,Illustrations!3198 (ID 3231); Animated GIFs!3080 (ID 323113),https://docs.google.com/spreadsheets/d/1RMmqNGdAmlKWrk7TJsYJRhhsyaacGkRx/edit
6154,Toe Touch,Revisar,2,Side-to-Side Toe Touch (male),78,Body weight,Waist,Nome semelhante; equivalência da execução ainda não confirmada.,Illustrations!3180 (ID 3213),https://docs.google.com/spreadsheets/d/1RMmqNGdAmlKWrk7TJsYJRhhsyaacGkRx/edit
